discount,gender,age,marital_status,education,city_level,purchase_power,original_unit_price
,Male,16-25,Single,2,4,2,0
,Male,16-25,Single,2,4,2,129
1,Male,16-25,Single,2,4,2,399
,Female,36-45,Single,1,3,2,55
,Male,26-35,Married,4,3,2,0
1,Male,26-35,Married,4,3,2,129
,Female,26-35,Single,3,4,4,88
1,Female,26-35,Single,3,,3,89
1,Female,26-35,Married,3,3,2,139
1,Female,26-35,Single,3,2,2,109
1,Female,46-55,Married,2,2,2,69.9
,Female,16-25,Married,2,2,3,145
,Female,26-35,Single,3,1,3,145
1,Female,26-35,Single,3,2,3,129
,Female,26-35,Single,3,2,3,68
1,Female,36-45,Married,4,1,2,298
1,Female,26-35,Unknown,,1,,298
1,Female,16-25,Married,2,2,3,167
1,Female,26-35,Married,3,2,2,78
1,Female,26-35,Married,3,2,2,0
,Female,26-35,Married,3,1,2,218
1,Male,26-35,Married,3,2,2,0
1,Female,46-55,Unknown,,3,,59
,Male,26-35,Married,4,1,2,0
,Male,16-25,Single,3,2,2,0
1,Female,26-35,Unknown,,2,,65
,Female,36-45,Married,4,1,2,0
,Female,26-35,Single,2,2,3,47
,Female,26-35,Single,2,2,3,69
1,Female,16-25,Unknown,,3,,298
1,Female,46-55,Single,,2,3,85
,Male,36-45,Married,2,4,2,0
,Male,36-45,Married,2,4,2,0
1,Male,16-25,Single,3,3,3,89
1,Male,26-35,Married,3,2,2,59.9
1,Female,26-35,Single,3,5,2,128
1,Female,36-45,Married,4,1,2,250
1,Female,16-25,Married,2,1,2,178
1,Male,36-45,Single,3,,2,85
1,Female,26-35,Single,3,2,2,188
1,Female,26-35,Single,3,2,2,185
,Male,26-35,Single,3,,1,0
1,Female,46-55,Married,3,4,2,59
1,Female,36-45,Married,,3,,78
,Female,36-45,Married,,4,4,59
1,Female,26-35,Single,3,3,2,49
,Female,26-35,Married,3,2,2,0
,Female,>=56,Married,3,2,2,0
1,Female,16-25,Unknown,,,,158
1,Male,36-45,Single,3,4,4,118
,Female,46-55,Married,2,2,1,0
,Female,46-55,Married,2,2,1,0
,Female,46-55,Married,2,2,1,129
,Female,46-55,Married,2,2,1,118
,Female,46-55,Married,2,2,1,118
,Female,26-35,Married,3,3,3,98
,Female,>=56,Married,2,3,2,0
1,Female,16-25,Single,3,2,3,178
1,Female,26-35,Married,3,2,2,298
,Female,26-35,Married,3,2,2,0
,Female,26-35,Single,3,2,3,0
1,Female,16-25,Single,2,,2,65
,Female,36-45,Single,2,,2,115
1,Female,26-35,Single,3,4,2,336
1,Female,36-45,Unknown,,2,,139
1,Male,26-35,Married,4,1,2,149
1,Female,16-25,Single,2,4,2,39
1,Female,36-45,Single,2,1,2,69
1,Female,26-35,Married,3,4,3,61
1,Female,36-45,Married,3,2,2,129
,Female,36-45,Married,3,2,2,75
1,Female,26-35,Single,3,2,2,59
,Female,>=56,Married,,2,3,0
,Male,16-25,Single,2,2,3,0
1,Female,26-35,Single,3,1,3,118
,Female,26-35,Unknown,,3,,59
,Female,36-45,Unknown,,3,,145
1,Female,16-25,Single,3,2,2,69
,Male,26-35,Single,2,1,2,0
,Female,26-35,Single,3,,3,0
1,Female,26-35,Single,3,,3,298
1,Female,26-35,Single,3,,3,129
1,Female,26-35,Single,,4,3,79
1,Female,36-45,Married,3,1,3,238
1,Male,36-45,Married,3,2,2,59.9
1,Female,26-35,Single,3,,2,102
1,Female,16-25,Married,2,2,4,89
,Female,16-25,Married,2,2,4,0
1,Male,36-45,Married,4,2,2,0
,Male,36-45,Married,4,2,2,0
,Male,36-45,Married,4,2,2,0
1,Male,36-45,Married,4,2,2,0
,Female,16-25,Single,3,3,3,55
1,Female,16-25,Single,3,2,2,79
1,Female,26-35,Married,4,1,2,191
1,Female,26-35,Married,4,2,2,149
1,Female,26-35,Married,4,2,2,129
,Male,26-35,Single,3,1,2,145
,Female,16-25,Unknown,,,,79.8
1,Male,16-25,Single,3,5,2,78
,Female,26-35,Unknown,,3,,145
,Female,36-45,Single,2,2,2,0
,Female,26-35,Married,2,2,3,0
1,Female,36-45,Single,3,3,3,139
1,Female,26-35,Single,3,1,2,230
1,Female,26-35,Single,3,1,2,240
1,Male,16-25,Single,3,1,2,79.9
,Female,16-25,Single,2,2,3,65
1,Female,36-45,Married,4,2,2,89.9
1,Female,16-25,Single,4,1,3,69.9
1,Female,16-25,Single,3,3,3,78
1,Female,26-35,Single,3,4,3,175
1,Female,16-25,Married,3,1,2,89
,Female,>=56,Married,3,1,2,93
1,Female,36-45,Married,4,2,2,75
1,Female,26-35,Married,4,2,2,89
1,Female,36-45,Single,3,1,2,298
1,Male,26-35,Single,3,3,2,0
1,Female,26-35,Single,3,1,2,79
1,Female,16-25,Married,3,1,2,298
1,Female,26-35,Married,2,,2,198
,Female,26-35,Married,3,1,2,0
1,Male,46-55,Married,3,4,2,89
,Female,26-35,Single,3,5,2,0
,Female,26-35,Single,3,2,2,145
1,Female,36-45,Married,4,1,2,89
1,Female,26-35,Single,,4,4,78
1,Female,26-35,Single,,4,4,138
1,Female,16-25,Married,3,2,3,79.9
,Female,36-45,Married,4,1,2,170
1,Female,16-25,Single,3,,2,78
1,Male,26-35,Married,2,1,3,78
1,Male,26-35,Married,2,1,3,78
,Female,26-35,Married,2,2,3,42
1,Male,46-55,Single,4,1,2,69.9
1,Male,46-55,Single,4,1,2,79.9
1,Male,46-55,Single,4,1,2,79.9
1,Male,26-35,Single,3,4,2,139
1,Female,36-45,Single,3,1,3,78
1,Female,26-35,Single,2,2,2,78
1,Female,36-45,Single,3,3,2,78
1,Female,36-45,Single,3,3,2,129
,Female,36-45,Married,,2,,75
1,Female,46-55,Single,3,2,2,79.9
1,Female,26-35,Single,3,2,3,78
1,Female,36-45,Married,3,2,2,79.9
1,Female,36-45,Married,3,2,2,102
1,Female,36-45,Married,3,2,2,69
1,Female,36-45,Married,3,2,2,79.9
,Female,26-35,Single,3,4,2,0
1,Female,26-35,Married,3,1,2,69
1,Female,16-25,Single,3,2,3,99
1,Female,36-45,Married,2,4,2,240
1,Female,26-35,Single,2,1,2,69
1,Male,26-35,Single,3,2,2,178
1,Male,26-35,Single,3,2,2,298
1,Female,26-35,Married,4,3,3,298
1,Female,26-35,Married,2,4,,128
1,Female,26-35,Married,1,3,2,110
1,Female,>=56,Unknown,,3,,209
1,Female,26-35,Unknown,,2,,19.9
1,Female,36-45,Single,3,2,3,69
,Female,36-45,Single,3,2,3,0
1,Female,36-45,Single,3,2,3,75
1,Male,26-35,Married,3,3,3,65
1,Female,26-35,Single,3,,2,128
1,Female,26-35,Married,3,2,3,69
1,Female,16-25,Single,2,3,2,59
1,Female,16-25,Married,3,4,3,59.9
1,Female,16-25,Married,3,2,2,298
,Male,46-55,Married,3,1,3,0
,Male,16-25,Single,3,2,1,150
1,Female,26-35,Married,4,1,2,178
1,Female,26-35,Single,3,2,3,80
1,Female,16-25,Single,,2,4,158
1,Female,26-35,Married,4,3,2,55
1,Female,16-25,Single,3,4,2,69.9
1,Female,16-25,Unknown,,3,,138
,Female,16-25,Unknown,,3,,55
,Female,16-25,Unknown,,3,,0
1,Female,36-45,Married,2,,2,299
,Female,16-25,Single,3,4,2,0
1,Female,16-25,Single,3,4,2,138
1,Female,26-35,Married,3,1,3,198
,Male,26-35,Single,2,2,2,62
,Male,16-25,Single,,4,4,0
1,Male,36-45,Married,4,4,2,78
1,Female,26-35,Married,4,2,2,69.9
1,Female,26-35,Married,3,,2,49
1,Female,36-45,Married,2,3,3,245
1,Male,36-45,Married,3,4,2,79
1,Male,36-45,Married,3,4,2,79
,Male,26-35,Single,2,3,1,398
1,Female,26-35,Single,3,3,3,139
1,Female,36-45,Married,3,2,2,139
1,Female,26-35,Married,2,4,2,108
1,Female,26-35,Married,4,4,2,78
1,Male,46-55,Single,4,1,2,59.9
1,Female,26-35,Married,3,5,3,99
1,Female,26-35,Married,4,4,2,148
,Male,36-45,Married,4,1,2,0
,Male,36-45,Married,4,1,2,0
,Male,36-45,Married,4,1,2,0
1,Male,>=56,Single,3,3,2,99
1,Male,26-35,Single,3,1,2,298
1,Female,16-25,Single,3,2,2,119
1,Female,26-35,Single,,2,3,78
,Male,16-25,Single,3,4,2,59
,Female,36-45,Married,3,2,2,78
1,Female,26-35,Single,3,1,3,0
,Female,26-35,Single,3,1,3,0
1,Female,36-45,Married,3,,2,49
1,Female,16-25,Single,2,2,3,298
,Female,16-25,Single,2,2,3,98
1,Male,>=56,Married,,2,,119
1,Female,16-25,Unknown,,3,,88
1,Female,16-25,Married,3,2,3,78
1,Female,16-25,Single,2,2,2,69.9
,Female,26-35,Single,2,2,2,145
,Female,36-45,Married,3,,2,38
1,Male,26-35,Single,3,4,2,19.9
,Male,26-35,Single,3,3,2,70
1,Male,26-35,Single,3,3,2,149
,Female,26-35,Single,3,4,2,230
1,Female,26-35,Single,3,3,3,299
,Male,36-45,Married,3,2,2,0
1,Male,26-35,Unknown,,2,,0
1,Female,26-35,Married,4,1,3,59.9
1,Female,16-25,Single,3,1,2,65
1,Female,36-45,Married,3,2,2,80
1,Female,26-35,Married,4,2,2,170
,Female,16-25,Unknown,,2,,69
1,Female,26-35,Single,2,1,2,99
1,Female,26-35,Single,2,4,2,99
1,Female,16-25,Married,3,3,2,69.9
1,Male,16-25,Single,3,1,2,0
,Female,36-45,Married,,3,,69
1,Male,36-45,Married,4,1,2,79.9
1,Female,16-25,Unknown,,1,,68
1,Female,16-25,Single,3,,2,79.9
1,Female,16-25,Single,3,,2,69.9
1,Female,36-45,Single,3,2,3,298
,Male,46-55,Married,2,3,3,0
,Female,36-45,Married,3,,2,0
1,Male,26-35,Single,3,,2,78
,Male,26-35,Single,3,,2,0
,Female,26-35,Married,3,1,3,85
1,Male,36-45,Married,2,1,,66
1,Female,26-35,Married,4,2,2,89
1,Female,36-45,Single,3,2,2,55
1,Female,16-25,Single,3,2,2,89
1,Female,26-35,Married,3,2,2,79.9
1,Female,26-35,Married,3,2,2,109
1,Female,26-35,Married,3,2,2,109
1,Female,36-45,Single,2,2,3,95
1,Male,36-45,Married,4,2,2,139
,Male,26-35,Single,,4,4,0
,Male,26-35,Single,,4,4,0
1,Male,26-35,Single,,4,4,299
,Male,26-35,Single,,4,4,0
,Female,26-35,Married,2,2,2,0
1,Female,36-45,Unknown,,,,48
1,Female,16-25,Unknown,,,,198
1,Male,26-35,Single,2,3,2,159
1,Female,36-45,Married,3,1,2,59.9
1,Female,36-45,Married,3,1,2,178
1,Female,26-35,Single,3,2,2,79
1,Female,16-25,Married,3,4,3,69
1,Female,26-35,Married,3,2,2,59
1,Female,26-35,Single,3,1,2,198
,Female,26-35,Single,3,2,2,0
,Female,26-35,Single,3,2,2,0
1,Female,>=56,Single,3,,3,0
1,Female,>=56,Single,3,,3,0
1,Female,36-45,Married,3,4,2,139
1,Female,26-35,Married,3,1,2,98
1,Female,46-55,Unknown,,,,78
1,Male,26-35,Single,2,3,2,78
1,Female,26-35,Married,3,1,3,99
1,Female,26-35,Single,3,4,3,78
1,Male,26-35,Single,3,3,1,89
,Female,16-25,Single,3,2,2,0
,Male,36-45,Married,4,1,2,0
1,Female,>=56,Single,2,4,2,168
1,Female,36-45,Single,3,1,2,149
1,Female,26-35,Married,3,2,1,199
1,Female,36-45,Married,3,1,2,59.9
1,Female,26-35,Married,3,3,3,65
1,Female,26-35,Married,3,4,2,0
1,Female,26-35,Unknown,,3,,80
1,Female,26-35,Single,3,1,2,139.9
1,Female,26-35,Married,2,,2,78
1,Female,26-35,Married,2,,2,198
1,Female,>=56,Married,4,1,2,129
,Male,16-25,Single,3,1,2,0
1,Male,26-35,Married,2,5,2,85
1,Female,16-25,Single,3,4,3,16
1,Male,36-45,Married,3,3,2,79.9
1,Male,16-25,Single,2,,2,298
1,Female,>=56,Married,,,,129
1,Female,36-45,Married,3,3,2,69
,Female,36-45,Married,3,3,2,0
,Female,16-25,Single,2,2,3,0
1,Male,26-35,Single,4,4,2,329
1,Male,26-35,Single,4,4,2,79.9
,Male,>=56,Married,1,2,,0
1,Female,26-35,Single,3,1,2,28.8
,Female,36-45,Married,2,2,3,0
1,Female,26-35,Married,3,2,2,298
1,Female,26-35,Single,3,1,2,191
1,Female,16-25,Unknown,,,,69
1,Male,16-25,Single,3,,3,0
1,Male,16-25,Single,3,,3,129
1,Male,16-25,Single,3,,3,298
,Female,16-25,Single,2,4,2,62
1,Female,26-35,Married,3,2,2,149
,Female,36-45,Married,3,1,2,0
1,Female,16-25,Single,,2,4,78
,Female,>=56,Single,3,2,2,0
1,Female,16-25,Single,3,4,3,65
1,Female,26-35,Single,3,2,2,79
1,Female,26-35,Single,3,2,2,39
1,Male,26-35,Unknown,,2,,85
1,Female,26-35,Married,2,3,2,79.9
1,Female,16-25,Single,3,1,2,250
1,Female,16-25,Single,3,1,2,118
1,Female,16-25,Single,3,1,2,65
,Female,26-35,Single,3,4,3,65
1,Female,26-35,Single,3,3,3,298
1,Female,16-25,Single,3,3,2,455
,Male,36-45,Married,4,2,2,0
1,Male,36-45,Married,4,2,2,178
1,Female,26-35,Single,2,2,4,59
,Male,26-35,Married,2,4,3,126
1,Male,16-25,Single,1,2,3,188
1,Female,26-35,Single,2,5,2,59.9
1,Female,16-25,Married,3,5,2,125
1,Female,16-25,Single,3,4,2,180
1,Female,46-55,Single,3,2,4,78
1,Female,36-45,Married,3,1,3,65
1,Female,36-45,Married,3,1,3,79.9
1,Female,36-45,Married,3,3,2,128
1,Male,>=56,Married,3,1,2,298
,Female,26-35,Married,3,5,2,0
,Female,26-35,Married,3,5,2,0
1,Female,26-35,Married,3,5,2,248
,Female,26-35,Married,3,5,2,0
1,Female,46-55,Single,,2,3,149
,Female,16-25,Single,3,2,2,68
1,Female,46-55,Married,3,2,2,80
1,Female,16-25,Single,,,3,76
1,Female,16-25,Single,3,1,2,158
1,Male,36-45,Married,4,2,2,59
1,Female,26-35,Single,3,3,2,79
1,Female,26-35,Single,3,3,2,69
1,Female,36-45,Single,2,1,2,49
1,Male,16-25,Single,2,1,2,55
1,Female,26-35,Single,3,2,3,78
1,Female,26-35,Single,2,4,3,89
1,Female,36-45,Married,3,2,2,79.9
1,Female,>=56,Unknown,,2,,209
1,Female,26-35,Married,3,2,2,53
1,Female,26-35,Married,3,2,2,229
1,Male,16-25,Unknown,,3,,89
1,Female,26-35,Married,2,1,2,129
1,Female,26-35,Single,3,3,3,300
1,Female,26-35,Single,3,3,3,178
1,Female,16-25,Unknown,,4,,65
1,Female,26-35,Married,3,1,2,68
1,Female,26-35,Married,3,1,2,49
,Female,>=56,Married,3,1,2,0
1,Male,26-35,Single,3,1,1,118
1,Male,46-55,Married,4,3,3,59.9
1,Male,16-25,Single,3,2,2,79.9
1,Female,26-35,Married,3,2,3,118
1,Male,16-25,Single,2,2,2,49
,Male,16-25,Single,2,2,2,0
,Male,16-25,Single,2,2,2,0
1,Female,16-25,Single,3,3,2,149
1,Male,36-45,Married,4,2,2,170
1,Male,36-45,Married,4,2,2,150
1,Female,26-35,Married,,4,3,68
,Male,16-25,Single,2,1,2,0
,Female,36-45,Single,3,1,3,0
1,Female,16-25,Single,3,2,2,78
1,Female,36-45,Married,3,2,2,150
,Female,16-25,Married,2,3,2,145
,Female,16-25,Married,2,3,2,145
1,Female,26-35,Married,3,2,2,69
1,Female,36-45,Unknown,,2,,59
1,Female,26-35,Single,,2,3,69.9
1,Female,36-45,Married,3,3,2,298
1,Female,26-35,Married,3,1,2,105
1,Male,36-45,Married,3,3,2,118
1,Male,26-35,Married,3,1,2,298
,Male,26-35,Single,3,2,2,76
1,Female,36-45,Married,3,1,1,79
,Female,16-25,Single,3,,2,62
1,Female,26-35,Single,3,2,3,198
1,Female,26-35,Single,3,2,3,99
1,Female,16-25,Unknown,,1,,59
1,Female,16-25,Single,3,3,2,59.9
,Female,16-25,Single,2,4,2,145
1,Male,26-35,Single,3,2,3,69
1,Male,16-25,Single,2,2,2,80
1,Male,26-35,Single,3,2,2,69
1,Male,26-35,Single,3,2,2,69
1,Female,26-35,Single,3,3,3,298
1,Female,>=56,Single,3,1,3,210
,Female,36-45,Married,,4,,69
1,Female,16-25,Unknown,,4,,69
1,Female,16-25,Unknown,,4,,69
1,Female,26-35,Married,2,3,2,78
1,Female,46-55,Married,3,3,2,99
1,Male,16-25,Single,4,2,2,78
1,Female,26-35,Married,3,2,2,99
1,Female,36-45,Married,4,1,2,180
,Female,36-45,Married,4,1,2,0
1,Female,36-45,Married,4,1,2,198
,Female,36-45,Married,4,1,2,0
1,Female,36-45,Married,3,4,2,170
,Male,26-35,Married,4,1,2,0
1,Female,16-25,Single,3,2,2,59.9
,Female,26-35,Married,2,4,2,230
1,Male,36-45,Married,4,1,2,148
,Female,16-25,Single,2,2,3,79
1,Male,26-35,Single,3,2,2,298
,Female,16-25,Married,3,4,2,0
1,Female,36-45,Single,2,5,3,89
,Female,36-45,Single,2,5,3,0
1,Female,16-25,Unknown,,2,,138
,Male,16-25,Single,2,1,2,0
1,Female,26-35,Married,,2,4,98
1,Female,26-35,Married,3,3,3,99
1,Female,26-35,Married,3,2,2,78
,Female,26-35,Single,2,1,3,0
1,Male,>=56,Married,3,2,2,19.9
1,Male,>=56,Married,3,2,2,89
,Female,26-35,Single,3,2,2,79
1,Male,26-35,Single,3,,2,129
1,Male,26-35,Married,3,2,1,97
1,Male,26-35,Single,3,2,2,139
1,Male,26-35,Married,3,1,2,59
1,Female,16-25,Single,3,2,2,98
,Female,16-25,Married,3,2,2,49
,Female,16-25,Married,2,2,3,0
,Female,36-45,Single,,,3,0
1,Female,26-35,Married,4,3,2,288
1,Female,36-45,Married,2,4,2,178
1,Female,16-25,Single,3,4,3,198
,Female,16-25,Single,3,4,3,0
1,Female,16-25,Single,3,4,3,99
,Female,26-35,Married,3,4,2,0
,Female,26-35,Married,,3,4,145
,Female,26-35,Married,4,1,2,0
1,Male,16-25,Single,3,,3,139.9
1,Female,26-35,Single,2,2,2,85
1,Female,16-25,Unknown,,2,,188
,Female,36-45,Married,2,,2,0
,Female,46-55,Married,3,4,2,0
1,Female,36-45,Unknown,3,3,,89
1,Male,16-25,Unknown,,4,,78
1,Female,36-45,Single,4,1,2,61
1,Female,36-45,Married,2,2,2,59.9
1,Female,16-25,Single,3,3,3,99
,Female,26-35,Single,3,3,3,78
1,Female,16-25,Single,3,1,3,58
,Female,16-25,Single,3,1,3,0
1,Female,26-35,Married,3,1,2,129
1,Female,26-35,Married,3,1,2,59
1,Female,26-35,Married,3,1,2,69
1,Female,26-35,Married,3,4,2,79
1,Female,26-35,Married,3,4,2,99
1,Male,26-35,Single,4,1,2,178
1,Male,26-35,Single,4,1,2,78
1,Female,16-25,Single,3,1,3,79.9
1,Female,16-25,Single,1,2,3,68
,Male,36-45,Married,3,5,2,230
,Female,16-25,Unknown,,4,,0
1,Female,26-35,Single,3,1,2,0
1,Female,26-35,Single,3,1,2,210
1,Male,26-35,Married,3,4,1,298
,Male,26-35,Married,3,4,1,0
1,Male,26-35,Married,3,4,1,59.9
1,Female,26-35,Single,3,4,3,199
,Female,26-35,Married,3,1,2,0
1,Female,46-55,Married,3,1,2,69
1,Female,36-45,Married,,1,2,78
,Female,46-55,Unknown,,,,75
1,Male,16-25,Single,3,2,2,178
,Male,16-25,Single,3,2,2,0
1,Male,16-25,Single,3,2,2,129
1,Male,36-45,Married,4,2,2,129
1,Male,36-45,Married,3,2,2,208
1,Female,26-35,Single,,1,3,78
1,Female,26-35,Married,3,1,2,109
1,Female,26-35,Married,3,1,2,109
1,Female,>=56,Unknown,,1,,209
1,Female,36-45,Single,3,1,2,80
1,Female,26-35,Single,3,2,2,61
1,Female,26-35,Single,3,2,2,61
1,Female,46-55,Married,1,4,3,59
1,Female,36-45,Married,,2,4,18.8
1,Male,26-35,Married,3,1,2,20
,Male,26-35,Married,3,1,2,0
1,Male,26-35,Married,3,1,2,178
,Male,26-35,Married,3,1,2,0
1,Male,26-35,Married,3,1,2,298
1,Male,26-35,Married,3,1,2,298
1,Female,16-25,Single,3,1,2,150
1,Male,26-35,Single,3,4,2,59.9
1,Female,36-45,Single,3,3,2,0
1,Female,36-45,Single,3,3,2,0
,Male,>=56,Married,2,2,3,0
,Female,26-35,Married,3,1,3,195
,Male,16-25,Single,2,2,2,0
1,Female,16-25,Married,3,4,2,99.9
1,Female,16-25,Married,3,4,2,99.9
1,Female,26-35,Married,2,2,2,139
1,Female,36-45,Single,3,3,2,160
1,Female,26-35,Single,3,2,1,80
1,Male,36-45,Single,3,2,3,388
1,Female,26-35,Single,3,3,2,168
1,Male,16-25,Single,2,1,3,79.9
1,Male,26-35,Married,3,2,2,298
1,Female,16-25,Single,3,2,2,118
1,Female,16-25,Single,3,2,2,79.9
1,Female,36-45,Married,3,4,2,298
1,Female,36-45,Single,3,2,2,238
,Female,16-25,Single,3,3,3,59
,Female,26-35,Single,2,4,2,49
1,Female,>=56,Single,3,2,2,191
1,Male,26-35,Married,3,3,2,95
,Male,26-35,Married,3,2,2,29
1,Male,26-35,Married,3,2,2,99
1,Male,26-35,Married,3,2,2,99
1,Female,46-55,Married,3,4,2,269
1,Female,46-55,Married,3,4,2,269
1,Female,26-35,Single,3,4,2,79
1,Female,16-25,Single,3,1,2,99.9
1,Female,16-25,Single,3,1,2,59.9
1,Female,36-45,Married,,4,4,49
1,Female,26-35,Married,3,4,3,79
,Female,36-45,Unknown,,1,,0
1,Female,36-45,Unknown,,1,,138
,Female,36-45,Single,3,2,2,0
1,Female,36-45,Married,,,,59.9
,Female,26-35,Married,3,2,3,189
1,Female,36-45,Married,4,1,2,118
1,Female,36-45,Married,3,1,2,80
1,Female,46-55,Married,3,1,2,0
,Female,26-35,Married,3,4,2,439
,Female,26-35,Married,3,3,3,0
1,Female,36-45,Single,4,2,2,69.9
1,Female,36-45,Single,4,2,2,59.9
,Female,36-45,Single,3,1,2,0
1,Female,16-25,Single,3,1,2,198
1,Female,16-25,Single,3,2,2,49.8
1,Female,16-25,Single,3,2,2,59
1,Female,36-45,Single,2,4,3,167
,Male,26-35,Single,4,2,2,99
,Female,26-35,Single,2,,3,0
1,Female,26-35,Single,3,2,2,1118
1,Female,16-25,Married,,2,3,98
1,Male,26-35,Single,2,3,2,79
1,Female,16-25,Married,3,2,2,119
,Female,26-35,Single,3,1,2,0
,Female,26-35,Single,3,1,2,0
1,Male,46-55,Single,3,4,2,92
1,Male,26-35,Single,2,4,2,149
1,Female,16-25,Single,3,2,3,89
1,Female,16-25,Single,3,,2,298
1,Female,16-25,Single,3,,2,245
1,Female,26-35,Single,3,2,2,188
1,Female,16-25,Married,3,3,3,55
1,Female,26-35,Unknown,,1,,49
1,Female,36-45,Married,2,,2,78
1,Male,36-45,Married,4,1,2,170
,Female,26-35,Single,3,2,2,108
1,Female,16-25,Single,3,1,2,191
1,Female,26-35,Married,3,1,3,336
1,Female,26-35,Married,3,1,3,108
1,Female,26-35,Married,3,1,3,79.9
1,Female,16-25,Married,,3,2,129
1,Female,16-25,Single,3,2,3,330
1,Male,16-25,Single,2,2,3,49.8
1,Male,36-45,Married,2,4,2,99
1,Female,26-35,Married,2,4,2,69
1,Male,26-35,Married,4,2,2,78
,Female,26-35,Single,3,4,2,65
1,Female,26-35,Single,3,2,2,198
1,Female,26-35,Single,3,2,2,240
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,2,2,298
,Female,26-35,Single,3,2,2,0
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,1,2,120
,Male,26-35,Unknown,,1,,139.9
1,Male,16-25,Single,3,3,2,108
1,Female,26-35,Unknown,3,3,,49
1,Female,46-55,Single,2,3,2,0
1,Female,16-25,Married,,2,3,188
,Female,16-25,Single,3,3,2,239
1,Female,26-35,Single,2,2,2,298
1,Male,26-35,Married,4,1,2,298
,Female,26-35,Single,3,2,4,49.9
1,Female,26-35,Single,3,2,4,139.9
,Female,26-35,Married,3,2,2,0
1,Male,36-45,Married,3,2,2,93.5
1,Male,36-45,Married,3,2,2,65
,Female,26-35,Single,3,1,3,48
1,Female,26-35,Single,3,1,3,32.9
,Female,16-25,Single,3,2,3,0
1,Male,26-35,Unknown,,2,,10
,Male,26-35,Unknown,,2,,0
,Male,26-35,Unknown,,2,,0
,Male,26-35,Unknown,,3,,0
1,Female,16-25,Single,,1,4,79
1,Male,36-45,Married,4,4,2,139.9
1,Female,26-35,Married,3,2,2,298
,Male,26-35,Married,3,3,2,0
1,Female,36-45,Married,3,1,2,148
1,Female,36-45,Married,3,1,2,178
1,Female,36-45,Married,3,1,2,298
1,Female,36-45,Married,4,1,2,170
1,Female,26-35,Married,1,,2,78
1,Female,26-35,Married,3,2,2,298
1,Female,26-35,Married,3,2,2,0
1,Female,26-35,Married,3,2,2,129
1,Male,26-35,Single,2,,2,79.9
1,Male,26-35,Single,3,2,2,119
1,Female,16-25,Single,2,2,3,98
1,Female,26-35,Single,3,2,2,79
,Male,16-25,Single,3,4,2,200
1,Male,26-35,Single,3,2,2,178
1,Male,26-35,Single,3,2,2,298
1,Female,36-45,Married,,4,4,125
,Female,16-25,Married,3,,3,0
1,Female,46-55,Unknown,,3,,139
1,Female,36-45,Married,4,4,3,280
1,Female,26-35,Single,3,2,2,79.9
,Male,16-25,Single,,2,3,49
,Female,36-45,Single,1,4,2,0
,Female,36-45,Single,1,4,2,0
1,Female,36-45,Single,1,4,2,299
,Female,36-45,Single,1,4,2,0
1,Female,26-35,Married,2,2,2,276
1,Male,26-35,Single,3,4,3,79.9
1,Male,26-35,Married,2,4,2,89
1,Male,26-35,Married,4,2,2,79
1,Male,26-35,Married,3,2,3,57
1,Male,36-45,Married,3,1,,129
,Male,36-45,Married,3,1,,0
,Female,>=56,Married,3,1,2,0
1,Male,26-35,Single,3,1,2,167
1,Female,16-25,Single,2,2,3,89
,Male,26-35,Single,3,3,2,0
1,Male,46-55,Married,,1,2,178
1,Female,26-35,Married,4,1,2,69
1,Female,26-35,Married,3,2,2,298
1,Male,46-55,Married,3,,2,18.5
1,Male,26-35,Married,4,2,2,0
1,Male,36-45,Married,3,1,2,149
1,Female,36-45,Married,4,2,2,450
1,Male,26-35,Single,4,2,2,48
,Female,26-35,Single,3,4,2,145
1,Female,26-35,Married,3,2,2,98
1,Female,26-35,Married,3,2,2,199
1,Female,16-25,Single,3,2,3,298
1,Female,26-35,Married,4,2,2,159
1,Female,26-35,Single,2,2,3,245
1,Male,26-35,Married,3,2,2,89
1,Female,26-35,Married,3,2,3,36
,Male,26-35,Married,3,3,1,210
1,Female,16-25,Single,3,4,3,79
1,Female,26-35,Single,3,2,2,69
1,Female,26-35,Single,4,2,2,65
,Female,46-55,Single,2,2,3,0
1,Female,>=56,Single,3,2,2,126
,Female,26-35,Single,3,3,3,165
,Female,26-35,Married,3,1,2,98
1,Female,36-45,Married,3,4,3,99
1,Female,16-25,Single,2,3,3,129
,Male,26-35,Married,2,5,3,0
1,Female,26-35,Single,3,4,2,89
,Female,26-35,Unknown,,,,0
1,Female,26-35,Single,3,2,3,48
,Female,26-35,Single,3,1,2,0
1,Female,26-35,Single,3,1,2,150
,Female,26-35,Single,3,1,2,0
1,Female,26-35,Single,3,1,2,120
,Female,26-35,Single,3,1,2,0
,Female,26-35,Single,3,1,2,0
1,Male,26-35,Single,3,1,2,80
1,Male,26-35,Single,3,1,2,79
1,Female,16-25,Single,3,2,2,78
1,Male,26-35,Married,3,3,3,99
1,Male,46-55,Single,3,4,2,59
,Male,26-35,Single,3,2,3,66
1,Female,16-25,Single,3,1,2,79.9
1,Female,16-25,Single,3,2,3,59.9
1,Female,16-25,Unknown,3,2,,69.9
,Female,16-25,Single,3,1,3,38
1,Female,16-25,Single,3,3,2,108
1,Female,36-45,Married,4,1,1,49
