"Date","Model","Sales","COGS","RD"
2019-06-15,6,800,308,0
2019-06-16,6,500,246,0
2019-06-17,6,800,493,0
2019-06-18,6,900,246,0
2019-06-19,6,700,308,0
2019-06-20,6,700,246,0
2019-06-21,6,500,185,0
2019-06-22,6,400,370,0
2019-06-23,6,300,308,0
2019-06-24,6,700,369,0
2019-06-25,6,800,308,0
2019-06-26,6,800,61,0
2019-06-27,6,400,184,0
2019-06-28,6,1400,308,0
2019-06-29,6,1100,246,0
2019-06-30,6,400,431,0
2019-07-01,6,800,431,0
2019-07-02,6,900,369,0
2019-07-03,6,800,369,0
2019-07-04,6,1200,246,0
2019-07-05,6,500,369,0
2019-07-06,6,700,246,0
2019-07-07,6,400,369,0
2019-07-08,6,900,246,0
2019-07-09,6,700,61,0
2019-07-10,6,900,369,0
2019-07-11,6,700,184,0
2019-07-12,6,800,492,0
2019-07-13,6,700,308,0
2019-07-14,6,400,308,0
2019-07-15,6,500,184,0
2019-07-16,6,1100,184,0
2019-07-17,6,800,308,0
2019-07-18,6,300,184,0
2019-07-19,6,700,492,0
2019-07-20,6,900,369,0
2019-07-21,6,500,308,0
2019-07-22,6,1000,431,0
2019-07-23,6,700,307,0
2019-07-24,6,300,369,0
2019-07-25,6,500,184,0
2019-07-26,6,700,739,0
2019-07-27,6,400,369,0
2019-07-28,6,500,184,0
2019-07-29,6,200,246,0
2019-07-30,6,900,123,0
2019-07-31,6,700,307,0
2019-08-01,6,200,307,0
2019-08-02,6,200,123,0
2019-08-03,6,900,492,0
2019-08-04,6,500,246,0
2019-08-05,6,400,184,0
2019-08-06,6,1000,369,0
2019-08-07,6,1000,246,0
2019-08-08,6,500,0,0
2019-08-09,6,600,246,0
2019-08-10,6,700,246,0
2019-08-11,6,700,307,0
2019-08-12,6,400,307,0
2019-08-13,6,700,123,0
2019-08-14,6,400,369,0
2019-08-15,6,1500,369,0
2019-08-16,6,500,492,0
2019-08-17,6,400,123,0
2019-08-18,6,800,369,0
2019-08-19,6,400,123,0
2019-08-20,6,600,369,0
2019-08-21,6,200,184,0
2019-08-22,6,600,492,0
2019-08-23,6,300,307,0
2019-08-24,6,600,307,0
2019-08-25,6,500,123,0
2019-08-26,6,800,369,0
2019-08-27,6,500,184,0
2019-08-28,6,300,0,0
2019-08-29,6,700,246,0
2019-08-30,6,700,61,0
2019-08-31,6,400,246,0
2019-09-01,6,700,184,0
2019-09-02,6,600,184,0
2019-09-03,6,1100,122,0
2019-09-04,6,100,61,0
2019-09-05,6,400,245,0
2019-09-06,6,800,122,0
2019-09-07,6,800,122,0
2019-09-08,6,700,245,0
2019-09-09,6,300,245,0
2019-09-10,6,700,614,0
2019-09-11,6,500,307,0
2019-09-12,6,800,245,0
2019-09-13,6,500,122,0
2019-09-14,6,400,184,0
2019-09-15,6,800,307,0
2019-09-16,6,400,368,0
2019-09-17,6,500,122,0
2019-09-18,6,400,245,0
2019-09-19,6,300,122,0
2019-09-20,6,600,184,0
2019-09-21,6,500,245,0
2019-09-22,6,600,307,0
2019-09-23,6,500,184,0
2019-09-24,6,100,307,0
2019-09-25,6,300,122,0
2019-09-26,6,500,122,0
2019-09-27,6,400,245,0
2019-09-28,6,700,307,0
2019-09-29,6,700,245,0
2019-09-30,6,600,122,0
2019-10-01,6,600,368,0
2019-10-02,6,400,307,0
2019-10-03,6,600,184,0
2019-10-04,6,400,122,0
2019-10-05,6,600,61,0
2019-10-06,6,400,122,0
2019-10-07,6,100,122,0
2019-10-08,6,600,0,0
2019-10-09,6,300,307,0
2019-10-10,6,800,368,0
2019-10-11,6,500,184,0
2019-10-12,6,500,245,0
2019-10-13,6,300,122,0
2019-10-14,6,300,307,0
2019-10-15,6,500,491,0
2019-10-16,6,300,184,0
2019-10-17,6,800,491,0
2019-10-18,6,600,184,0
2019-10-19,6,500,122,0
2019-10-20,6,700,368,0
2019-10-21,6,500,122,0
2019-10-22,6,600,429,0
2019-10-23,6,300,245,0
2019-10-24,6,1200,184,0
2019-10-25,6,600,368,0
2019-10-26,6,300,122,0
2019-10-27,6,400,245,0
2019-10-28,6,200,184,0
2019-10-29,6,500,184,0
2019-10-30,6,500,122,0
2019-10-31,6,200,122,0
2019-11-01,6,800,61,0
2019-11-02,6,400,368,0
2019-11-03,6,300,245,0
2019-11-04,6,600,306,0
2019-11-05,6,400,306,0
2019-11-07,6,400,306,0
2019-11-08,6,400,368,0
2019-11-09,6,500,61,0
2019-11-10,6,500,306,0
2019-11-11,6,200,245,0
2019-11-12,6,600,245,0
2019-11-13,6,600,183,0
2019-11-14,6,800,0,0
2019-11-15,6,200,122,0
2019-11-16,6,600,183,0
2019-11-17,6,200,183,0
2019-11-18,6,600,306,0
2019-11-19,6,300,245,0
2019-11-20,6,800,61,0
2019-11-21,6,500,306,0
2019-11-22,6,500,61,0
2019-11-23,6,200,367,0
2019-11-24,6,600,122,0
2019-11-25,6,300,429,0
2019-11-27,6,400,122,0
2019-11-28,6,100,245,0
2019-11-29,6,400,183,0
2019-11-30,6,300,429,0
2019-12-01,6,300,0,0
2019-12-02,6,200,306,0
2019-12-03,6,100,428,0
2019-12-04,6,400,122,0
2019-12-05,6,200,490,0
2019-12-06,6,200,245,0
2019-12-07,6,400,367,0
2019-12-08,6,400,367,0
2019-12-09,6,1000,306,0
2019-12-10,6,500,183,0
2019-12-11,6,400,245,0
2019-12-12,6,200,306,0
2019-12-13,6,300,183,0
2019-12-14,6,500,122,0
2019-12-15,6,600,306,0
2019-12-16,6,200,245,0
2019-12-17,6,400,61,0
2019-12-18,6,200,244,0
2019-12-19,6,300,0,0
2019-12-20,6,400,61,0
2019-12-21,6,500,61,0
2019-12-22,6,300,183,0
2019-12-23,6,500,183,0
2019-12-24,6,200,122,0
2019-12-25,6,200,183,0
2019-12-26,6,400,122,0
2019-12-27,6,500,122,0
2019-12-28,6,400,183,0
2019-12-29,6,200,367,0
2019-12-30,6,600,183,0
2019-12-31,6,500,61,0
2020-01-01,6,300,183,0
2020-01-02,6,200,61,0
2020-01-03,6,100,367,0
2020-01-04,6,200,306,0
2020-01-05,6,200,61,0
2020-01-07,6,500,122,0
2020-01-08,6,600,183,0
2020-01-09,6,300,305,0
2020-01-10,6,400,122,0
2020-01-11,6,200,61,0
2020-01-12,6,500,0,0
2020-01-13,6,800,183,0
2020-01-14,6,300,122,0
2020-01-15,6,800,367,0
2020-01-16,6,300,122,0
2020-01-17,6,200,428,0
2020-01-18,6,600,183,0
2020-01-19,6,200,183,0
2020-01-20,6,700,244,0
2020-01-21,6,400,61,0
2020-01-22,6,300,122,0
2020-01-23,6,600,244,0
2020-01-24,6,200,0,0
2020-01-25,6,400,61,0
2020-01-26,6,300,244,0
2020-01-27,6,300,244,0
2020-01-28,6,200,428,0
2020-01-29,6,200,244,0
2020-01-30,6,100,61,0
2020-01-31,6,600,183,0
2020-02-01,6,400,122,0
2020-02-02,6,500,122,0
2020-02-03,6,500,183,0
2020-02-04,6,400,122,0
2020-02-05,6,500,0,0
2020-02-06,6,600,61,0
2020-02-07,6,100,489,0
2020-02-08,6,500,0,0
2020-02-09,6,400,183,0
2020-02-10,6,400,122,0
2020-02-11,6,300,61,0
2020-02-13,6,200,244,0
2020-02-14,6,300,122,0
2020-02-15,6,300,183,0
2020-02-16,6,500,244,0
2020-02-17,6,400,61,0
2020-02-18,6,100,366,0
2020-02-19,6,500,183,0
2020-02-20,6,100,61,0
2020-02-21,6,600,122,0
2020-02-22,6,200,61,0
2020-02-23,6,700,61,0
2020-02-24,6,400,122,0
2020-02-25,6,200,183,0
2020-02-26,6,400,305,0
2020-02-27,6,300,305,0
2020-02-28,6,700,0,0
2020-03-01,6,500,122,0
2020-03-02,6,700,0,0
2020-03-03,6,200,61,0
2020-03-04,6,800,183,0
2020-03-05,6,400,122,0
2020-03-06,6,600,122,0
2020-03-07,6,600,183,0
2020-03-08,6,500,61,0
2020-03-09,6,300,122,0
2020-03-10,6,400,244,0
2020-03-11,6,500,61,0
2020-03-12,6,300,183,0
2020-03-13,6,200,305,0
2020-03-14,6,500,183,0
2020-03-15,6,400,122,0
2020-03-16,6,100,305,0
2020-03-17,6,400,61,0
2020-03-19,6,100,61,0
2020-03-20,6,100,0,0
2020-03-21,6,300,122,0
2020-03-22,6,300,122,0
2020-03-23,6,200,183,0
2020-03-24,6,300,122,0
2020-03-25,6,200,0,0
2020-03-26,6,200,122,0
2020-03-27,6,300,122,0
2020-03-28,6,600,122,0
2020-03-29,6,300,244,0
2020-03-30,6,100,244,0
2020-03-31,6,300,61,0
2020-04-01,6,100,61,0
2020-04-02,6,600,183,0
2020-04-03,6,500,60,0
2020-04-04,6,100,121,0
2020-04-05,6,300,121,0
2020-04-06,6,200,182,0
2020-04-07,6,300,243,0
2020-04-08,6,500,121,0
2020-04-09,6,200,60,0
2020-04-10,6,100,182,0
2020-04-12,6,300,121,0
2020-04-13,6,200,0,0
2020-04-14,6,600,60,0
2020-04-15,6,200,121,0
2020-04-16,6,700,243,0
2020-04-17,6,300,121,0
2020-04-18,6,300,243,0
2020-04-19,6,400,121,0
2020-04-20,6,100,243,0
2020-04-21,6,200,121,0
2020-04-22,6,400,60,0
2020-04-24,6,100,60,0
2020-04-25,6,400,0,0
2020-04-26,6,400,60,0
2020-04-27,6,700,121,0
2020-04-28,6,400,243,0
2020-04-29,6,100,243,0
2020-04-30,6,300,60,0
2020-05-01,6,200,182,0
2020-05-02,6,200,60,0
2020-05-03,6,300,60,0
2020-05-04,6,200,121,0
2020-05-06,6,100,182,0
2020-05-07,6,800,121,0
2020-05-09,6,300,182,0
2020-05-10,6,200,182,0
2020-05-11,6,100,121,0
2020-05-12,6,300,60,0
2020-05-13,6,400,121,0
2020-05-14,6,200,121,0
2020-05-15,6,300,304,0
2020-05-16,6,400,243,0
2020-05-17,6,100,60,0
2020-05-18,6,600,60,0
2020-05-19,6,300,182,0
2020-05-20,6,100,0,0
2020-05-21,6,200,121,0
2020-05-22,6,100,60,0
2020-05-23,6,100,121,0
2020-05-24,6,200,243,0
2020-05-25,6,300,182,0
2020-05-26,6,500,0,0
2020-05-27,6,500,304,0
2020-05-29,6,600,0,0
2020-05-30,6,200,121,0
2020-06-01,6,100,182,0
2020-06-02,6,300,60,0
2020-06-03,6,200,60,0
2020-06-04,6,200,121,0
2020-06-05,6,300,182,0
2020-06-06,6,100,60,0
2020-06-07,6,200,0,0
2020-06-08,6,400,60,0
2020-06-09,6,100,0,0
2020-06-10,6,300,121,0
2020-06-11,6,500,121,0
2020-06-12,6,300,304,0
2020-06-13,6,200,182,0
2020-06-14,6,500,60,0
2020-06-15,6,100,304,0
2020-06-16,6,200,182,0
2020-06-17,6,100,60,0
2020-06-19,6,200,182,0
2020-06-20,6,200,121,0
2020-06-21,6,300,364,0
2020-06-22,6,200,121,0
2020-06-24,6,200,0,0
2020-06-25,6,200,60,0
2020-06-26,6,200,60,0
2020-06-27,6,400,0,0
2020-06-28,6,400,60,0
2020-06-29,6,100,60,0
2020-06-30,6,100,121,0
2020-07-01,6,300,182,0
2020-07-02,6,100,121,0
2020-07-03,6,200,182,0
2020-07-04,6,200,60,0
2020-07-05,6,300,60,0
2020-07-06,6,400,364,0
2020-07-07,6,200,303,0
2020-07-08,6,100,0,0
2020-07-09,6,300,60,0
2020-07-10,6,200,60,0
2020-07-11,6,200,0,0
2020-07-13,6,100,0,0
2020-07-14,6,200,60,0
2020-07-15,6,400,60,0
2020-07-16,6,200,60,0
2020-07-17,6,400,60,0
2020-07-18,6,200,60,0
2020-07-19,6,400,60,0
2020-07-20,6,200,121,0
2020-07-21,6,100,0,0
2020-07-22,6,100,121,0
2020-07-23,6,100,182,0
2020-07-25,6,100,60,0
2020-07-26,6,200,0,0
2020-07-27,6,400,121,0
2020-07-28,6,400,242,0
2020-07-29,6,100,60,0
2020-07-30,6,300,182,0
2020-07-31,6,100,182,0
2020-08-01,6,100,0,0
2020-08-02,6,200,121,0
2020-08-03,6,100,121,0
2020-08-04,6,300,60,0
2020-08-05,6,200,60,0
2020-08-06,6,100,60,0
2020-08-07,6,300,60,0
2020-08-08,6,300,60,0
2020-08-09,6,200,60,0
2020-08-10,6,100,121,0
2020-08-11,6,200,60,0
2020-08-12,6,200,0,0
2020-08-13,6,500,121,0
2020-08-14,6,400,0,0
2020-08-15,6,100,121,0
2020-08-16,6,100,0,0
2020-08-17,6,300,121,0
2020-08-19,6,200,60,0
2020-08-20,6,100,121,0
2020-08-21,6,200,60,0
2020-08-22,6,400,121,0
2020-08-23,6,300,0,0
2020-08-25,6,500,0,0
2020-08-26,6,300,60,0
2020-08-28,6,200,181,0
2020-08-29,6,100,121,0
2020-08-30,6,300,121,0
2020-08-31,6,100,0,0
2020-09-01,6,100,60,0
2020-09-02,6,200,121,0
2020-09-03,6,300,181,0
2020-09-04,6,100,121,0
2020-09-06,6,100,121,0
2020-09-08,6,200,60,0
2020-09-09,6,200,0,0
2020-09-10,6,500,0,0
2020-09-11,6,300,60,0
2020-09-12,6,100,60,0
2020-09-13,6,500,0,0
2020-09-14,6,300,181,0
2020-09-15,6,100,60,0
2020-09-17,6,300,242,0
2020-09-18,6,200,60,0
2020-09-19,6,600,121,0
2020-09-20,6,200,121,0
2020-09-21,6,100,121,0
2020-09-23,6,100,0,0
2020-09-24,6,100,60,0
2020-09-26,6,100,60,0
2020-09-27,6,100,242,0
2020-09-28,6,200,60,0
2020-09-29,6,300,121,0
2020-09-30,6,200,60,0
2020-10-01,6,300,0,0
2020-10-02,6,100,60,0
2020-10-03,6,100,0,0
2020-10-04,6,600,60,0
2020-10-05,6,500,60,0
2020-10-07,6,100,60,0
2020-10-08,6,100,242,0
2020-10-10,6,300,60,0
2020-10-12,6,100,60,0
2020-10-13,6,100,121,0
2020-10-14,6,100,181,0
2020-10-15,6,100,121,0
2020-10-16,6,100,121,0
2020-10-17,6,100,0,0
2020-10-18,6,200,121,0
2020-10-20,6,200,0,0
2020-10-21,6,300,0,0
2020-10-23,6,100,60,0
2020-10-25,6,200,60,0
2020-10-26,6,400,121,0
2020-10-27,6,100,60,0
2020-10-28,6,300,60,0
2020-10-29,6,300,121,0
2020-10-31,6,200,0,0
2020-11-01,6,200,121,0
2020-11-02,6,100,60,0
2020-11-03,6,100,60,0
2020-11-04,6,100,120,0
2020-11-05,6,100,0,0
2020-11-06,6,100,0,0
2020-11-07,6,100,60,0
2020-11-08,6,200,60,0
2020-11-09,6,100,120,0
2020-11-11,6,200,0,0
2020-11-13,6,200,0,0
2020-11-15,6,200,60,0
2020-11-16,6,400,60,0
2020-11-17,6,100,181,0
2020-11-18,6,200,120,0
2020-11-19,6,100,120,0
2020-11-20,6,200,120,0
2020-11-22,6,200,60,0
2020-11-24,6,100,60,0
2020-11-25,6,100,60,0
2020-11-26,6,300,60,0
2020-11-27,6,200,0,0
2020-11-28,6,200,0,0
2020-11-30,6,100,0,0
2020-12-01,6,200,60,0
2020-12-02,6,300,0,0
2020-12-03,6,200,60,0
2020-12-04,6,200,60,0
2020-12-05,6,200,181,0
2020-12-06,6,600,60,0
2020-12-07,6,100,60,0
2020-12-10,6,100,0,0
2020-12-11,6,100,60,0
2020-12-13,6,300,0,0
2020-12-14,6,100,0,0
2020-12-16,6,400,60,0
2020-12-17,6,100,120,0
2020-12-18,6,200,0,0
2020-12-19,6,200,60,0
2020-12-20,6,200,60,0
2020-12-21,6,300,60,0
2020-12-23,6,100,120,0
2020-12-24,6,100,0,0
2020-12-25,6,100,60,0
2020-12-26,6,400,60,0
2020-12-27,6,100,60,0
2020-12-28,6,200,60,0
2020-12-29,6,100,120,0
2020-12-31,6,100,60,0
2021-01-02,6,100,60,0
2021-01-03,6,100,120,0
2021-01-04,6,100,60,0
2021-01-05,6,100,120,0
2021-01-06,6,400,60,0
2021-01-08,6,100,60,0
2021-01-09,6,100,0,0
2021-01-10,6,100,60,0
2021-01-11,6,200,0,0
2021-01-12,6,300,0,0
2021-01-13,6,200,120,0
2021-01-14,6,200,120,0
2021-01-16,6,200,60,0
2021-01-20,6,100,0,0
2021-01-21,6,100,120,0
2021-01-22,6,200,120,0
2021-01-23,6,100,0,0
2021-01-24,6,200,180,0
2021-01-25,6,100,60,0
2021-01-26,6,100,180,0
2021-01-27,6,200,0,0
2021-01-28,6,100,0,0
2021-01-30,6,200,60,0
2021-01-31,6,100,60,0
2021-02-01,6,100,60,0
2021-02-02,6,200,0,0
2021-02-05,6,100,60,0
2021-02-06,6,100,60,0
2021-02-07,6,200,0,0
2021-02-08,6,200,60,0
2021-02-13,6,100,0,0
2021-02-14,6,100,0,0
2021-02-15,6,300,60,0
2021-02-16,6,200,60,0
2021-02-17,6,200,60,0
2021-02-18,6,200,60,0
2021-02-19,6,300,0,0
2021-02-20,6,100,0,0
2021-02-21,6,300,0,0
2021-02-22,6,100,0,0
2021-02-23,6,100,0,0
2021-02-24,6,100,60,0
2021-03-01,6,100,60,0
2021-03-03,6,100,0,0
2021-03-04,6,100,60,0
2021-03-05,6,300,60,0
2021-03-06,6,100,0,0
2021-03-07,6,100,0,0
2021-03-08,6,200,0,0
2021-03-11,6,100,60,0
2021-03-16,6,100,60,0
2021-03-17,6,200,60,0
2021-03-19,6,100,60,0
2021-03-20,6,100,60,0
2021-03-21,6,100,180,0
2021-03-22,6,400,60,0
2021-03-23,6,200,0,0
2021-03-25,6,100,60,0
2021-03-26,6,100,0,0
2021-03-27,6,100,0,0
2021-03-28,6,100,0,0
2021-03-29,6,200,0,0
2021-03-31,6,100,60,0
2021-04-01,6,100,120,0
2021-04-02,6,100,60,0
2021-04-03,6,200,0,0
2021-04-04,6,100,180,0
2021-04-05,6,200,120,0
2021-04-06,6,100,0,0
2021-04-07,6,200,0,0
2021-04-08,6,100,60,0
2021-04-10,6,100,0,0
2021-04-13,6,200,60,0
2021-04-14,6,200,0,0
2021-04-15,6,100,0,0
2021-04-16,6,100,0,0
2021-04-17,6,100,0,0
2021-04-18,6,100,120,0
2021-04-21,6,200,60,0
2021-04-22,6,200,120,0
2021-04-24,6,300,60,0
2021-04-25,6,100,60,0
2021-04-26,6,300,0,0
2021-04-29,6,200,0,0
2021-04-30,6,100,0,0
2021-05-01,6,100,120,0
2021-05-02,6,100,0,0
2021-05-04,6,100,0,0
2021-05-06,6,100,0,0
2021-05-07,6,100,0,0
2021-05-09,6,100,60,0
2021-05-10,6,100,60,0
2021-05-11,6,300,120,0
2021-05-13,6,200,60,0
2021-05-16,6,100,0,0
2021-05-17,6,100,0,0
2021-05-18,6,100,0,0
2021-05-19,6,100,0,0
2021-05-25,6,100,0,0
2021-05-26,6,200,60,0
2021-05-27,6,200,120,0
2021-05-28,6,100,0,0
2021-05-30,6,100,120,0
2021-05-31,6,200,60,0
2021-06-02,6,100,0,0
2021-06-03,6,100,59,0
2021-06-08,6,100,0,0
2021-06-09,6,100,0,0
2021-06-13,6,100,59,0
2021-06-14,6,100,59,0
2021-06-15,6,100,0,0
2021-06-17,6,100,0,0
2021-06-18,6,100,0,0
2021-06-19,6,300,0,0
2021-06-20,6,100,0,0
2021-06-23,6,100,0,0
2021-06-29,6,100,0,0
2021-06-30,6,200,0,0
2021-07-01,6,100,119,0
2021-07-03,6,300,0,0
2021-07-04,6,200,0,0
2021-07-07,6,100,59,0
2021-07-08,6,100,59,0
2021-07-10,6,100,0,0
2021-07-11,6,100,0,0
2021-07-12,6,100,119,0
2021-07-17,6,200,119,0
2021-07-18,6,100,0,0
2021-07-19,6,100,0,0
2021-07-20,6,100,59,0
2021-07-21,6,200,119,0
2021-07-23,6,100,0,0
2021-07-24,6,100,119,0
2021-07-26,6,200,119,0
2021-07-27,6,100,59,0
2021-07-30,6,200,119,0
2021-08-01,6,100,59,0
2021-08-03,6,100,119,0
2021-08-06,6,100,0,0
2021-08-07,6,100,119,0
2021-08-08,6,100,59,0
2021-08-09,6,200,0,0
2021-08-10,6,100,0,0
2021-08-11,6,100,59,0
2021-08-13,6,300,0,0
2021-08-18,6,300,0,0
2021-08-20,6,200,0,0
2021-08-21,6,200,179,0
2021-08-24,6,100,0,0
2021-08-25,6,200,0,0
2021-08-27,6,100,59,0
2021-08-28,6,200,0,0
2021-08-29,6,100,59,0
2013-01-12,7,100,1007,0
2013-01-15,7,100,1209,0
2013-01-27,7,100,1947,0
2013-01-29,7,100,2148,0
2013-02-01,7,100,1947,0
2013-02-03,7,100,2081,0
2013-02-07,7,100,2282,0
2013-02-09,7,200,2483,0
2013-02-10,7,100,2550,0
2013-02-11,7,100,1610,0
2013-02-12,7,200,2818,0
2013-02-13,7,100,2483,0
2013-02-14,7,200,2751,0
2013-02-15,7,100,2617,0
2013-02-16,7,200,3355,0
2013-02-17,7,300,2751,0
2013-02-18,7,200,2818,0
2013-02-19,7,100,3019,0
2013-02-20,7,200,3958,0
2013-02-21,7,100,3086,0
2013-02-22,7,100,3623,0
2013-02-23,7,200,4092,0
2013-02-24,7,200,4159,0
2013-02-25,7,100,3622,0
2013-02-26,7,100,3488,0
2013-02-27,7,100,3287,0
2013-02-28,7,200,4293,0
2013-03-01,7,500,3957,0
2013-03-02,7,300,4024,0
2013-03-03,7,100,4493,0
2013-03-04,7,200,4091,0
2013-03-05,7,900,4627,0
2013-03-06,7,200,4895,0
2013-03-07,7,300,4157,0
2013-03-08,7,300,5431,0
2013-03-09,7,100,4962,0
2013-03-10,7,400,5833,0
2013-03-11,7,700,6638,0
2013-03-12,7,500,4961,0
2013-03-13,7,300,6034,0
2013-03-14,7,300,5564,0
2013-03-15,7,700,5095,0
2013-03-16,7,400,5028,0
2013-03-17,7,300,5564,0
2013-03-18,7,500,6971,0
2013-03-19,7,700,6770,0
2013-03-20,7,500,7105,0
2013-03-21,7,700,7574,0
2013-03-22,7,300,5228,0
2013-03-23,7,500,6501,0
2013-03-24,7,200,7506,0
2013-03-25,7,400,7305,0
2013-03-26,7,1200,8243,0
2013-03-27,7,500,6835,0
2013-03-28,7,900,8041,0
2013-03-29,7,800,6701,0
2013-03-30,7,900,10386,0
2013-03-31,7,600,8442,0
2013-04-01,7,500,8777,0
2013-04-02,7,1200,7839,0
2013-04-03,7,1200,8642,0
2013-04-04,7,1400,8441,0
2013-04-05,7,1400,9446,0
2013-04-06,7,700,9111,0
2013-04-07,7,1300,10718,0
2013-04-08,7,1800,10785,0
2013-04-09,7,1200,10784,0
2013-04-10,7,1700,9645,0
2013-04-11,7,1300,10449,0
2013-04-12,7,1500,10448,0
2013-04-13,7,2000,10716,0
2013-04-14,7,1300,11117,0
2013-04-15,7,1800,9978,0
2013-04-16,7,1700,9710,0
2013-04-17,7,1300,10111,0
2013-04-18,7,2000,11517,0
2013-04-19,7,2200,13124,0
2013-04-20,7,2000,11717,0
2013-04-21,7,1400,10914,0
2013-04-22,7,1300,12319,0
2013-04-23,7,2700,12252,0
2013-04-24,7,2300,12720,0
2013-04-25,7,1900,11448,0
2013-04-26,7,2200,13322,0
2013-04-27,7,2900,13187,0
2013-04-28,7,2000,13120,0
2013-04-29,7,3200,14191,0
2013-04-30,7,3300,14525,0
2013-05-01,7,2700,13587,0
2013-05-02,7,2900,14055,0
2013-05-03,7,3600,14590,0
2013-05-04,7,3100,14723,0
2013-05-05,7,3900,13117,0
2013-05-06,7,2900,16195,0
2013-05-07,7,4300,16261,0
2013-05-08,7,3400,16997,0
2013-05-09,7,3000,15055,0
2013-05-10,7,3700,15055,0
2013-05-11,7,3800,15723,0
2013-05-12,7,2400,16459,0
2013-05-13,7,4200,16927,0
2013-05-14,7,3700,17461,0
2013-05-15,7,4100,16792,0
2013-05-16,7,3900,17326,0
2013-05-17,7,5000,17393,0
2013-05-18,7,4100,18462,0
2013-05-19,7,4200,19866,0
2013-05-20,7,4500,17725,0
2013-05-21,7,5900,17791,0
2013-05-22,7,4600,19129,0
2013-05-23,7,5400,21669,0
2013-05-24,7,6100,21736,0
2013-05-25,7,6200,20330,0
2013-05-26,7,5400,21667,0
2013-05-27,7,5200,21265,0
2013-05-28,7,4900,19459,0
2013-05-29,7,6400,19525,0
2013-05-30,7,5900,20929,0
2013-05-31,7,6000,19122,0
2013-06-01,7,6700,23535,0
2013-06-02,7,6100,22665,0
2013-06-03,7,6900,26809,0
2013-06-04,7,7300,22730,0
2013-06-05,7,6200,22328,0
2013-06-06,7,8100,22929,0
2013-06-07,7,7400,23396,0
2013-06-08,7,8700,25467,0
2013-06-09,7,9900,24196,0
2013-06-10,7,7400,23928,0
2013-06-11,7,9000,27202,0
2013-06-12,7,8300,26801,0
2013-06-13,7,7600,25663,0
2013-06-14,7,7500,26464,0
2013-06-15,7,8300,26597,0
2013-06-16,7,10400,27799,0
2013-06-17,7,10100,27130,0
2013-06-18,7,10600,25793,0
2013-06-19,7,11300,26593,0
2013-06-20,7,7800,26392,0
2013-06-21,7,9700,29866,0
2013-06-22,7,11200,29464,0
2013-06-23,7,10900,28060,0
2013-06-24,7,12300,29328,0
2013-06-25,7,10200,30863,0
2013-06-26,7,12000,29593,0
2013-06-27,7,10000,27722,0
2013-06-28,7,15500,30125,0
2013-06-29,7,12600,32061,0
2013-06-30,7,13100,31326,0
2013-07-01,7,11700,30590,0
2013-07-02,7,12900,33193,0
2013-07-03,7,12600,32992,0
2013-07-04,7,14100,28650,0
2013-07-05,7,13600,34125,0
2013-07-06,7,16000,33656,0
2013-07-07,7,16100,32854,0
2013-07-08,7,16100,33721,0
2013-07-09,7,14400,34855,0
2013-07-10,7,15600,35988,0
2013-07-11,7,15600,37790,0
2013-07-12,7,16000,37521,0
2013-07-13,7,16600,36252,0
2013-07-14,7,14900,36451,0
2013-07-15,7,14500,35849,0
2013-07-16,7,15100,36982,0
2013-07-17,7,17200,34978,0
2013-07-18,7,19600,39583,0
2013-07-19,7,17500,40449,0
2013-07-20,7,16300,36643,0
2013-07-21,7,18400,40113,0
2013-07-22,7,18300,40378,0
2013-07-23,7,19000,40777,0
2013-07-24,7,17100,41310,0
2013-07-25,7,19900,39106,0
2013-07-26,7,19700,39438,0
2013-07-27,7,19600,39971,0
2013-07-28,7,21200,40303,0
2013-07-29,7,21700,44172,0
2013-07-30,7,20300,41568,0
2013-07-31,7,21000,40966,0
2013-08-01,7,21800,38696,0
2013-08-02,7,22000,38695,0
2013-08-03,7,19600,39894,0
2013-08-04,7,24200,43895,0
2013-08-05,7,24300,44694,0
2013-08-06,7,25400,46827,0
2013-08-07,7,22500,44691,0
2013-08-08,7,22500,46757,0
2013-08-09,7,23500,46089,0
2013-08-10,7,24600,46487,0
2013-08-11,7,25300,49554,0
2013-08-12,7,26100,45350,0
2013-08-13,7,25100,45749,0
2013-08-14,7,25900,44947,0
2013-08-15,7,26000,46146,0
2013-08-16,7,27600,44277,0
2013-08-17,7,29700,55144,0
2013-08-18,7,26500,47608,0
2013-08-19,7,26600,48873,0
2013-08-20,7,28600,50271,0
2013-08-21,7,32400,48603,0
2013-08-22,7,32500,50068,0
2013-08-23,7,30400,48066,0
2013-08-24,7,32400,51798,0
2013-08-25,7,31800,49996,0
2013-08-26,7,29100,50394,0
2013-08-27,7,29200,50526,0
2013-08-28,7,31300,53990,0
2013-08-29,7,28600,53988,0
2013-08-30,7,35200,55386,0
2013-08-31,7,33900,51985,0
2013-09-01,7,40100,51516,0
2013-09-02,7,34000,52847,0
2013-09-03,7,33400,52712,0
2013-09-04,7,34300,54843,0
2013-09-05,7,35000,57306,0
2013-09-06,7,38100,55572,0
2013-09-07,7,36200,55370,0
2013-09-08,7,35800,54768,0
2013-09-09,7,40700,54167,0
2013-09-10,7,40100,56430,0
2013-09-11,7,38400,56561,0
2013-09-12,7,39600,59358,0
2013-09-13,7,39800,59822,0
2013-09-14,7,41600,62085,0
2013-09-15,7,40600,58152,0
2013-09-16,7,38600,59815,0
2013-09-17,7,39800,58348,0
